fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.7999999999999998,-0.818181818181818,-0.2500000000000002,0.055555555555555594,-1.0000000000000002,-0.36363636363636365,-0.4,-0.6451219512195154,-0.2,-0.9285714285714277,1.0,6
-1.2000000000000002,-0.45454545454545464,-0.6666666666666669,-0.027777777777777676,-1.0714285714285714,0.18181818181818182,0.3,-0.5865853658536573,0.5999999999999978,-1.1428571428571421,0.5789473684210523,7
-1.3999999999999995,-0.2727272727272727,0.3333333333333332,-0.43055555555555547,-0.8571428571428575,1.8636363636363635,-0.18333333333333332,-0.8890243902439063,0.3,3.7142857142857126,0.8947368421052626,7
-1.2000000000000002,0.5454545454545454,0.08333333333333341,0.38888888888888895,-0.357142857142857,-0.36363636363636365,-0.6166666666666667,-0.1768292682926773,0.34999999999999887,0.1428571428571429,0.3684210526315785,6
-1.2000000000000002,-0.45454545454545464,0.6666666666666669,-0.45833333333333326,-0.0714285714285715,2.1818181818181817,0.25,-0.8060975609756118,0.2,3.4285714285714266,0.6315789473684206,8
0.2999999999999998,0.0,1.4166666666666665,-0.3333333333333332,-0.7142857142857145,-0.09090909090909091,-0.31666666666666665,-0.757317073170739,0.9499999999999988,-0.3571428571428569,1.3157894736842102,9
-0.09999999999999964,0.9999999999999998,0.7499999999999998,0.2361111111111111,1.357142857142857,-0.5,0.2833333333333333,0.4621951219512155,-0.1,0.0,-0.4210526315789477,6
0.40000000000000036,-0.36363636363636365,1.4166666666666665,-0.4999999999999999,0.214285714285714,0.045454545454545456,0.13333333333333333,-0.8304878048780482,-0.6500000000000011,-0.9285714285714277,1.210526315789473,6
-0.5,1.1818181818181817,-0.6666666666666669,0.3194444444444445,1.928571428571429,-1.0909090909090908,-0.25,0.1939024390243882,-0.1500000000000011,-0.8571428571428567,-0.10526315789473738,4
-1.0999999999999996,-0.7272727272727273,0.3333333333333332,-0.4722222222222221,0.2857142857142855,-1.0909090909090908,-1.0166666666666666,-0.3451219512194992,2.599999999999998,1.4999999999999998,0.26315789473684204,7
1.2000000000000002,-0.36363636363636365,-0.3333333333333332,1.3055555555555554,0.7857142857142855,2.272727272727273,1.0833333333333333,1.1451219512195154,-0.2,-0.14285714285714252,-0.3157894736842103,6
-1.0999999999999996,-0.09090909090909098,0.0,1.0555555555555554,-0.0714285714285715,0.45454545454545453,-0.08333333333333333,0.4475609756097645,0.2499999999999989,0.4285714285714287,0.0,7
0.0,0.5454545454545454,0.16666666666666682,0.19444444444444448,0.5714285714285715,-1.2727272727272727,-0.05,0.4621951219512155,0.04999999999999889,-0.4999999999999994,-0.6842105263157897,5
0.20000000000000018,-0.18181818181818196,0.16666666666666682,-0.44444444444444436,-0.785714285714286,-0.2727272727272727,-0.4166666666666667,-0.8304878048780482,-0.6,-0.5714285714285708,0.7894736842105262,6
0.6000000000000005,-0.5454545454545454,0.4166666666666666,1.7152777777777775,0.4285714285714285,0.45454545454545453,0.9666666666666667,1.486585365853679,-0.7500000000000011,-0.3571428571428569,-0.6315789473684215,6
0.5,-0.6363636363636364,-0.4166666666666666,-0.4166666666666665,-1.0714285714285714,0.09090909090909091,0.06666666666666667,-0.22560975609755007,0.9999999999999978,0.5000000000000002,0.3157894736842103,7
-1.0,0.09090909090909098,-0.5,-0.1527777777777777,2.071428571428571,-0.3181818181818182,-1.05,-0.8451219512194992,-0.4,-0.6428571428571423,0.5789473684210523,6
-0.2999999999999998,0.45454545454545436,-1.5,0.4027777777777778,0.14285714285714252,0.045454545454545456,0.016666666666666666,0.5109756097561153,0.2,0.21428571428571436,-0.4736842105263159,5
-0.5999999999999996,0.6363636363636364,0.7499999999999998,1.6944444444444444,-0.357142857142857,1.1363636363636365,0.6833333333333333,1.3207317073170899,0.34999999999999887,0.7142857142857137,-0.5263157894736841,6
0.40000000000000036,1.1818181818181817,2.5833333333333335,0.8888888888888888,0.14285714285714252,1.0,0.4,0.9743902439024337,-0.4500000000000011,-0.21428571428571397,-0.8947368421052635,6
0.7999999999999998,0.45454545454545436,-0.6666666666666669,-0.3888888888888888,-0.357142857142857,0.2727272727272727,0.3,-0.5134146341463481,-0.6500000000000011,-0.21428571428571397,0.736842105263158,7
0.9000000000000004,1.4545454545454541,0.5,0.48611111111111105,1.357142857142857,0.7272727272727273,0.2,0.7792682926829426,1.0999999999999979,0.7857142857142853,0.3157894736842103,6
2.2,0.45454545454545436,1.3333333333333333,0.27777777777777773,0.07142857142857101,-1.0,-0.9833333333333333,0.09634146341464267,-1.4,-0.6428571428571423,0.6315789473684206,5
0.40000000000000036,0.7272727272727273,-0.75,0.5972222222222222,4.500000000000001,-0.5,0.38333333333333336,0.8573170731707445,-0.8500000000000011,0.7857142857142853,-0.4736842105263159,5
-0.7999999999999998,0.27272727272727243,-0.9166666666666669,1.5208333333333333,0.07142857142857101,-0.5909090909090909,0.16666666666666666,0.7743902439024499,-0.3500000000000011,0.5000000000000002,-0.15789473684210562,6
1.2000000000000002,2.8181818181818175,0.5833333333333334,-0.09722222222222217,-0.5714285714285715,-0.5,-0.16666666666666666,-0.4158536585365755,0.5499999999999989,1.4285714285714284,1.263157894736842,7
0.40000000000000036,2.2727272727272725,-0.6666666666666669,0.7499999999999999,3.642857142857143,0.09090909090909091,1.0833333333333333,1.1451219512195154,1.1499999999999988,0.0,-0.736842105263158,5
0.10000000000000053,0.27272727272727243,-0.75,0.5555555555555555,1.0,1.0454545454545454,1.3833333333333333,0.803658536585379,-0.05000000000000111,-0.21428571428571397,-0.8421052631578944,5
-0.5999999999999996,-0.2727272727272727,0.5,-0.4166666666666665,0.14285714285714252,-0.9545454545454546,-0.31666666666666665,-0.40121951219512453,0.5999999999999978,1.8571428571428563,0.5263157894736841,5
-1.0999999999999996,1.5454545454545452,-0.16666666666666682,0.15277777777777782,-0.2142857142857145,-0.4090909090909091,-0.5666666666666667,-0.3426829268292664,1.7999999999999978,0.9999999999999996,1.0,7
0.20000000000000018,1.636363636363636,-0.6666666666666669,1.0416666666666665,1.0,1.5909090909090908,1.3,0.9207317073170682,-0.6500000000000011,0.21428571428571436,-0.4736842105263159,5
0.2999999999999998,0.27272727272727243,-0.16666666666666682,1.5833333333333333,-0.4285714285714285,1.1363636363636365,1.15,1.4963414634146373,0.5999999999999978,1.4285714285714284,-0.736842105263158,5
-0.09999999999999964,0.04545454545454549,-0.8333333333333334,0.5555555555555555,0.4285714285714285,0.9545454545454546,1.1,0.5109756097561153,0.34999999999999887,-0.4285714285714283,-0.10526315789473738,5
1.3999999999999995,-0.7272727272727273,-0.3333333333333332,0.5416666666666666,-0.5,0.36363636363636365,0.13333333333333333,0.4378048780487791,-0.7,-0.7142857142857137,-0.15789473684210562,7
-0.7999999999999998,0.0,-0.5,-0.3333333333333332,-0.5,-1.0454545454545454,-1.0,-0.9609756097560855,-0.3500000000000011,0.07142857142857145,0.9210526315789472,6
1.7000000000000002,-0.2727272727272727,0.6666666666666669,0.736111111111111,-0.4285714285714285,-0.4090909090909091,-0.7333333333333333,0.4134146341463427,-0.8,-0.3571428571428569,0.052631578947368224,6
-1.0,-1.0,0.0,-0.4722222222222221,-0.357142857142857,-0.8636363636363636,-0.21666666666666667,-0.49634146341463725,0.04999999999999889,0.21428571428571436,-0.10526315789473738,6
0.6000000000000005,-0.36363636363636365,-0.3333333333333332,0.611111111111111,0.2857142857142855,-0.5,-0.18333333333333332,0.3109756097561045,-0.4,0.5714285714285716,0.21052631578947384,5
0.20000000000000018,2.4545454545454546,-2.5,-0.4999999999999999,-0.4285714285714285,0.2727272727272727,-0.4166666666666667,-0.09878048780487547,0.1,-1.0714285714285707,-0.736842105263158,5
1.7000000000000002,-0.818181818181818,3.5,-0.1388888888888888,0.5714285714285715,-0.18181818181818182,-0.06666666666666667,-0.14756097560974824,0.4999999999999978,-0.4999999999999994,1.0526315789473681,6
0.10000000000000053,-1.2727272727272727,0.3333333333333332,-0.3333333333333332,-0.357142857142857,-0.6818181818181818,-0.35,-0.36707317073170276,1.1499999999999988,2.4999999999999987,0.7894736842105262,8
-0.39999999999999947,0.9999999999999998,0.4166666666666666,0.03472222222222222,-0.0714285714285715,0.29545454545454547,1.4083333333333334,0.22317073170731727,-0.4,0.21428571428571436,-0.3157894736842103,6
0.7000000000000002,0.27272727272727243,-0.6666666666666669,0.736111111111111,1.142857142857143,-0.36363636363636365,-0.2833333333333333,0.5524390243902626,-0.1500000000000011,-0.07142857142857106,0.26315789473684204,5
-1.2000000000000002,-0.6818181818181819,1.4166666666666665,-0.486111111111111,-0.8571428571428575,-0.22727272727272727,-0.25,-0.39146341463413914,1.8499999999999968,-0.14285714285714252,-0.052631578947368224,6
1.5000000000000009,-0.9090909090909091,1.3333333333333333,-0.4027777777777776,1.0714285714285714,-0.09090909090909091,-0.5666666666666667,0.21829268292682458,-0.1500000000000011,-0.4285714285714283,-0.052631578947368224,6
-1.3999999999999995,-1.0,0.0,-0.2916666666666666,-0.357142857142857,-1.0454545454545454,-1.35,-1.1280487804878045,-0.7,0.7857142857142853,1.1578947368421046,6
-1.2999999999999998,1.4545454545454541,-1.9166666666666667,-0.4166666666666665,-1.6428571428571432,-0.6818181818181818,-1.0666666666666667,-0.6841463414634028,0.7499999999999989,0.2857142857142858,0.5263157894736841,7
-0.09999999999999964,-0.09090909090909098,-0.5,-0.42361111111111105,-0.0714285714285715,3.8863636363636362,1.4,0.36463414634146996,1.8499999999999968,1.1428571428571426,-0.5263157894736841,3
0.0,0.5454545454545454,-0.3333333333333332,0.027777777777777797,-0.5714285714285715,-0.36363636363636365,-0.5333333333333333,-0.7670731707316973,-0.5,0.0,1.0526315789473681,7
0.6000000000000005,-0.818181818181818,0.6666666666666669,0.12500000000000003,-0.357142857142857,0.045454545454545456,0.48333333333333334,0.023170731707333518,-0.6500000000000011,1.071428571428571,0.5789473684210523,4
0.0,0.5454545454545454,0.16666666666666682,-0.4722222222222221,0.14285714285714252,-0.8636363636363636,-1.0833333333333333,-0.36707317073170276,-0.6500000000000011,0.0,0.10526315789473645,4
0.40000000000000036,0.45454545454545436,-0.5,0.37499999999999994,0.5714285714285715,0.18181818181818182,0.4166666666666667,0.6939024390243882,-0.4500000000000011,-0.2857142857142854,-0.736842105263158,5
-0.5999999999999996,0.3636363636363634,0.8333333333333331,-0.3333333333333332,-0.4285714285714285,-0.22727272727272727,-0.06666666666666667,-0.8060975609756118,-0.2500000000000011,-0.6428571428571423,0.6315789473684206,6
0.2999999999999998,1.1818181818181817,0.24999999999999978,1.097222222222222,0.14285714285714252,-0.3181818181818182,-1.0,0.16951219512195181,-0.05000000000000111,-1.2857142857142851,0.6315789473684206,5
0.10000000000000053,0.27272727272727243,-1.3333333333333335,0.3055555555555555,-0.5714285714285715,1.4545454545454546,1.3333333333333333,0.5109756097561153,-0.5,-0.5714285714285708,-0.736842105263158,6
0.2999999999999998,0.18181818181818196,1.4166666666666665,0.2638888888888889,-0.0714285714285715,-0.22727272727272727,-0.35,-0.196341463414621,1.1499999999999988,0.7857142857142853,0.9473684210526309,8
-0.5,1.363636363636363,-1.3333333333333335,-0.5138888888888887,-0.7142857142857145,-0.36363636363636365,-0.5666666666666667,-0.16219512195122632,-0.1,-0.3571428571428569,-0.4736842105263159,5
0.20000000000000018,-0.2727272727272727,0.0,-0.3888888888888888,0.4285714285714285,-0.36363636363636365,-0.31666666666666665,-0.4646341463414483,-0.3500000000000011,0.0,0.3684210526315785,6
1.1000000000000005,-0.9090909090909091,3.5,1.8402777777777777,-0.357142857142857,0.8636363636363636,0.9166666666666666,1.559756097560988,-0.9499999999999988,-0.4285714285714283,-0.5789473684210523,5
0.0,1.636363636363636,-1.0,1.5833333333333333,1.642857142857143,1.2727272727272727,0.9,1.3256097560975555,-0.2500000000000011,-0.14285714285714252,-0.9473684210526317,5
-0.2999999999999998,-0.6363636363636364,0.16666666666666682,-0.4166666666666665,-0.9285714285714287,0.2727272727272727,-0.26666666666666666,-0.9426829268292718,0.14999999999999888,1.4999999999999998,1.1052631578947365,6
-1.0999999999999996,0.5454545454545454,0.5,0.02083333333333338,-0.642857142857143,-0.45454545454545453,-0.6333333333333333,-0.5865853658536573,1.1999999999999977,-0.3571428571428569,0.736842105263158,7
0.20000000000000018,0.8181818181818178,-0.16666666666666682,0.2638888888888889,-1.0000000000000002,-0.2727272727272727,-0.75,0.0475609756097699,1.0999999999999979,-0.3571428571428569,0.5263157894736841,7
0.40000000000000036,0.45454545454545436,0.24999999999999978,0.3611111111111111,0.2857142857142855,0.5454545454545454,0.7666666666666667,0.5109756097561153,-0.2,0.4285714285714287,-0.3684210526315794,5
0.20000000000000018,-0.36363636363636365,0.08333333333333341,-0.3472222222222221,0.7142857142857145,-0.8181818181818182,-0.9333333333333333,-0.09878048780487547,0.1,-0.4285714285714283,0.10526315789473645,6
1.2000000000000002,0.0,0.3333333333333332,-0.361111111111111,0.8571428571428575,-0.13636363636363635,-0.18333333333333332,-0.3426829268292664,-0.4500000000000011,1.785714285714285,0.6315789473684206,7
0.6000000000000005,-1.0909090909090908,-0.16666666666666682,-0.45833333333333326,-0.642857142857143,-0.36363636363636365,-0.6833333333333333,-0.1768292682926773,1.7499999999999967,-0.5714285714285708,0.10526315789473645,6
0.20000000000000018,-0.18181818181818196,-0.5,-0.4027777777777776,-0.0714285714285715,-0.09090909090909091,-0.36666666666666664,-0.48414634146341906,0.1,0.4285714285714287,0.3157894736842103,6
0.0,-0.09090909090909098,-0.3333333333333332,0.055555555555555594,-0.5,0.4090909090909091,-0.1,-0.7134146341463319,-0.3,-0.6428571428571423,1.1578947368421046,7
0.0,0.5454545454545454,-0.75,-0.1805555555555555,-1.1428571428571432,-0.09090909090909091,-0.55,-0.9280487804877937,-0.4,-0.4999999999999994,1.0526315789473681,6
-0.7000000000000002,-0.7272727272727273,0.3333333333333332,-0.361111111111111,-0.285714285714286,-0.5909090909090909,1.9583333333333333,-0.26951219512195723,0.9499999999999988,2.285714285714285,0.4736842105263159,6
-0.8999999999999995,1.5909090909090906,-1.3333333333333335,0.25000000000000006,-0.785714285714286,-0.5454545454545454,0.03333333333333333,-0.4621951219512155,0.3,-0.07142857142857106,0.9473684210526309,6
-0.09999999999999964,-1.1818181818181817,0.0,-0.1249999999999999,-1.785714285714286,-0.045454545454545456,-0.55,0.018292682926840827,-0.3,-0.21428571428571397,-0.21052631578947384,6
-1.2000000000000002,-0.18181818181818196,0.16666666666666682,-0.361111111111111,-0.0714285714285715,-0.8636363636363636,-0.9833333333333333,-0.8768292682926881,-0.7,-0.14285714285714252,0.6315789473684206,7
0.9000000000000004,-0.9090909090909091,1.4166666666666665,-0.361111111111111,1.0,-0.5909090909090909,-0.13333333333333333,0.3402439024390336,0.6999999999999977,0.1428571428571429,0.15789473684210467,6
-0.39999999999999947,0.9090909090909087,-1.0,0.15277777777777782,5.428571428571428,1.2727272727272727,0.6666666666666666,0.2914634146341608,0.3,-0.2857142857142854,-0.4736842105263159,6
-0.39999999999999947,-0.18181818181818196,0.0,1.4305555555555554,0.357142857142857,0.9545454545454546,0.5,0.8280487804878154,0.4999999999999978,0.21428571428571436,-0.10526315789473738,6
0.6000000000000005,-0.6363636363636364,-0.16666666666666682,1.1388888888888888,0.7857142857142855,0.7045454545454546,1.3333333333333333,1.2670731707317244,-0.2,0.1428571428571429,-0.6842105263157897,7
0.5,3.5909090909090904,-1.0,0.7777777777777776,2.071428571428571,-0.22727272727272727,1.3333333333333333,0.9012195121951245,-1.1,0.7857142857142853,-0.6315789473684215,6
-0.7999999999999998,-0.6363636363636364,0.4166666666666666,0.7083333333333331,-0.7142857142857145,-0.7272727272727273,-1.3666666666666667,-0.05000000000000271,-0.5,1.357142857142857,0.8421052631578944,6
-0.5,3.727272727272727,1.3333333333333333,1.111111111111111,0.7142857142857145,1.0909090909090908,1.5,1.0963414634146427,-0.05000000000000111,0.35714285714285726,-0.5789473684210523,6
3.500000000000001,-0.818181818181818,1.2499999999999998,-0.44444444444444436,-0.357142857142857,-1.2727272727272727,-1.65,0.12073170731707905,-1.4499999999999988,-1.357142857142856,-0.4210526315789477,3
1.0,0.18181818181818196,-0.5833333333333334,-0.1666666666666666,-1.285714285714286,-0.2727272727272727,-0.55,-0.9304878048780536,-1.0,-0.7142857142857137,1.3684210526315785,6
0.10000000000000053,0.45454545454545436,0.0,-0.4166666666666665,-0.4285714285714285,0.045454545454545456,-0.3,-0.6646341463414591,0.04999999999999889,-0.14285714285714252,0.5263157894736841,7
-1.0,0.27272727272727243,-0.4166666666666666,-0.4166666666666665,1.4285714285714286,-0.7272727272727273,0.13333333333333333,-0.49390243902437736,0.2499999999999989,-0.8571428571428567,0.3684210526315785,6
2.000000000000001,-0.5454545454545454,-0.3333333333333332,-0.486111111111111,-1.7142857142857144,-0.6818181818181818,-1.0,-0.196341463414621,-1.049999999999999,-0.8571428571428567,0.0,5
0.40000000000000036,0.27272727272727243,-1.0,0.4305555555555556,0.2857142857142855,0.8181818181818182,0.7,0.5890243902439172,-0.1,0.35714285714285726,-0.4736842105263159,5
-1.0999999999999996,1.2727272727272727,0.24999999999999978,0.06944444444444443,-1.1428571428571432,-0.7272727272727273,-0.31666666666666665,-0.7036585365853736,0.0,1.4285714285714284,1.0526315789473681,6
-1.0,0.3636363636363634,-0.4166666666666666,-0.4027777777777776,-2.0000000000000004,0.5454545454545454,-0.4666666666666667,-1.0402439024390173,1.0999999999999979,0.6428571428571431,1.1578947368421046,7
-0.20000000000000018,1.0909090909090908,0.3333333333333332,0.6388888888888887,1.357142857142857,0.4090909090909091,1.3666666666666667,1.0231707317073335,0.6499999999999989,0.6428571428571431,-0.5263157894736841,5
0.0,1.5454545454545452,-0.16666666666666682,-0.1527777777777777,-0.642857142857143,-0.2727272727272727,0.05,-0.6841463414634028,-0.9,-0.7142857142857137,0.8421052631578944,6
-0.20000000000000018,0.5454545454545454,1.2499999999999998,1.5277777777777775,1.5,-0.2727272727272727,0.6833333333333333,1.2963414634146535,0.0,0.6428571428571431,-0.736842105263158,5
-0.5,0.09090909090909098,-0.2500000000000002,1.0555555555555554,0.14285714285714252,1.1818181818181819,1.0666666666666667,1.076829268292699,-0.2,-0.4999999999999994,-0.8421052631578944,6
-1.0,0.3636363636363634,0.5,0.04166666666666676,-0.2142857142857145,-0.5,-0.7666666666666667,-0.9207317073170682,0.2499999999999989,0.7857142857142853,1.4210526315789467,7
0.7999999999999998,0.09090909090909098,0.0,-0.4722222222222221,0.07142857142857101,-0.45454545454545453,-1.0,-0.25487804878047915,-0.6,1.4999999999999998,0.052631578947368224,5
0.10000000000000053,-0.818181818181818,-0.8333333333333334,0.0,1.5714285714285714,1.0,0.3333333333333333,0.4378048780487791,0.5499999999999989,-0.7142857142857137,-0.5789473684210523,6
-0.5999999999999996,-0.45454545454545464,0.16666666666666682,0.27777777777777773,-0.8571428571428575,0.13636363636363635,-0.6833333333333333,-0.48902439024391176,0.6999999999999977,-0.14285714285714252,1.1052631578947365,7
-1.3999999999999995,-0.5000000000000001,-1.3333333333333335,1.1041666666666667,0.6428571428571425,-0.09090909090909091,-0.2833333333333333,0.54512195121951,1.0999999999999979,-0.6428571428571423,0.21052631578947384,6
-0.8999999999999995,0.7272727272727273,-0.5833333333333334,-0.361111111111111,0.0,-0.9545454545454546,-0.36666666666666664,-0.7475609756097537,-0.8,0.5000000000000002,0.5263157894736841,6
0.10000000000000053,0.09090909090909098,-0.5833333333333334,0.4027777777777778,-0.8571428571428575,-0.6818181818181818,-0.25,-0.5475609756097428,-0.4500000000000011,-0.6428571428571423,1.3684210526315785,6
-1.2999999999999998,-0.6363636363636364,-0.4166666666666666,-0.5138888888888887,-0.142857142857143,0.8636363636363636,-0.48333333333333334,-0.7670731707316973,1.5999999999999979,-0.5714285714285708,0.42105263157894673,5
-1.2000000000000002,0.3636363636363634,-1.8333333333333335,0.25000000000000006,0.07142857142857101,0.045454545454545456,0.16666666666666666,0.10121951219513536,-0.2,0.07142857142857145,-0.3157894736842103,5
-3.0,0.45454545454545436,-2.5,0.9027777777777777,-0.4285714285714285,-0.5909090909090909,-0.3,-0.22560975609755007,2.8499999999999965,-0.21428571428571397,1.0526315789473681,6
-0.5,-0.2727272727272727,-0.08333333333333341,-0.43055555555555547,-1.428571428571429,-1.0,-0.8333333333333334,-1.0256097560975663,0.5999999999999978,-0.4999999999999994,1.3157894736842102,7
1.2000000000000002,-0.6363636363636364,0.3333333333333332,-0.3888888888888888,0.5714285714285715,-0.7727272727272727,-0.8,0.0475609756097699,-0.1500000000000011,-0.14285714285714252,-0.3157894736842103,7
0.40000000000000036,-0.6363636363636364,1.1666666666666667,-0.11111111111111106,-0.0714285714285715,2.227272727272727,0.9166666666666666,-0.05000000000000271,0.04999999999999889,0.9285714285714282,0.42105263157894673,7
1.3999999999999995,-1.0,1.3333333333333333,-0.2638888888888888,0.7142857142857145,-0.4090909090909091,0.9666666666666667,0.38902439024390634,1.5999999999999979,-0.14285714285714252,0.26315789473684204,7
-1.0,-0.36363636363636365,-0.5833333333333334,-0.43055555555555547,-1.285714285714286,-0.5454545454545454,-0.38333333333333336,-0.25975609756097184,0.9499999999999988,0.7857142857142853,0.0,6
0.40000000000000036,0.6363636363636364,-0.3333333333333332,-0.44444444444444436,-0.5714285714285715,-0.3181818181818182,-0.38333333333333336,-0.23048780487804277,0.4999999999999978,0.7142857142857137,0.10526315789473645,6
1.2000000000000002,0.6363636363636364,0.0,0.0,-0.0714285714285715,-0.09090909090909091,0.8,-0.38170731707315375,-1.3,1.9285714285714277,0.9473684210526309,6
-0.5999999999999996,0.27272727272727243,-0.75,1.0833333333333333,0.4285714285714285,0.0,1.15,0.6621951219512263,-0.3500000000000011,0.6428571428571431,-0.26315789473684204,6
0.5,-0.36363636363636365,0.7499999999999998,1.4999999999999998,0.5714285714285715,1.0,0.9833333333333333,1.6085365853658609,0.6999999999999977,0.8571428571428567,-0.7894736842105262,6
-0.5,-0.2727272727272727,-0.9166666666666669,0.06944444444444443,-0.5,-0.18181818181818182,0.16666666666666666,0.1939024390243882,0.8999999999999978,-0.9999999999999992,-0.15789473684210562,7
-0.8999999999999995,-0.09090909090909098,-1.0833333333333335,1.0833333333333333,0.357142857142857,0.7727272727272727,0.5,0.9499999999999973,0.8499999999999989,-0.6428571428571423,-0.4736842105263159,5
-0.5,-0.2727272727272727,1.5,0.8055555555555556,0.07142857142857101,1.2727272727272727,0.0,0.49146341463414456,-1.6,-0.07142857142857106,-0.6842105263157897,6
-0.09999999999999964,-0.09090909090909098,-1.5833333333333335,-0.4722222222222221,-0.0714285714285715,2.1818181818181817,0.7,-0.3426829268292664,-0.2,-0.3571428571428569,-0.3157894736842103,5
1.6000000000000005,-0.5454545454545454,0.5,1.0,0.9285714285714285,0.8181818181818182,0.6333333333333333,1.7060975609756064,0.7999999999999978,2.4999999999999987,-0.7894736842105262,6
