fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type
0.08849557522123894,0.3390410958904109,0.0,0.047945205479452045,0.12854757929883137,0.2112676056338028,0.1872791519434629,0.31057268722466713,0.6614173228346458,0.11377245508982038,0.23076923076923078,5,red
0.2831858407079646,0.33561643835616434,0.29,0.047945205479452045,0.1702838063439065,0.11267605633802817,0.08127208480565372,0.5381791483113044,0.4094488188976376,0.7365269461077846,0.10769230769230759,5,red
0.38053097345132747,0.3424657534246575,0.18,0.19863013698630133,0.27378964941569284,0.7183098591549295,0.49116607773851595,0.6262848751835579,0.3307086614173229,0.3293413173652695,0.12307692307692292,5,red
0.38053097345132747,0.3424657534246575,0.19,0.20547945205479445,0.26377295492487474,0.704225352112676,0.5017667844522968,0.6262848751835579,0.33858267716535423,0.35928143712574856,0.12307692307692292,5,red
0.3451327433628319,0.1095890410958904,0.56,0.061643835616438346,0.13355592654424037,0.47887323943661975,0.3427561837455831,0.5014684287812056,0.4409448818897636,0.251497005988024,0.32307692307692304,7,red
0.30973451327433627,0.3013698630136986,0.28,0.05479452054794519,0.5943238731218696,0.2112676056338028,0.176678445229682,0.4941262848751858,0.29133858267716517,0.5688622754491018,0.13846153846153852,5,red
0.24778761061946908,0.32191780821917804,0.08000000000000002,0.23972602739726026,0.12353923205342233,0.07042253521126762,0.08127208480565372,0.5381791483113044,0.5039370078740156,0.10179640718562875,0.09230769230769226,4,red
0.29203539823008856,0.136986301369863,0.51,0.061643835616438346,0.5492487479131886,0.22535211267605634,0.176678445229682,0.5014684287812056,0.23622047244094485,0.4491017964071857,0.12307692307692292,6,red
0.38053097345132747,0.06849315068493148,0.48,0.061643835616438346,0.10851419031719531,0.39436619718309857,0.19081272084805656,0.4941262848751858,0.5118110236220473,0.1197604790419162,0.15384615384615385,6,red
0.26548672566371684,0.18493150684931506,0.31,0.09589041095890408,0.11686143572621031,0.3098591549295775,0.2296819787985866,0.5969162995594707,0.6141732283464567,0.1916167664670659,0.19999999999999984,5,red
0.29203539823008856,0.21232876712328763,0.21,0.047945205479452045,0.15692821368948243,0.1267605633802817,0.10954063604240284,0.4794419970631462,0.33858267716535423,0.34730538922155696,0.16923076923076918,5,red
0.3451327433628319,0.25342465753424653,0.10999999999999999,0.09589041095890408,0.12020033388981635,0.11267605633802817,0.21554770318021202,0.4941262848751858,0.33858267716535423,0.1197604790419162,0.15384615384615385,5,red
0.20353982300884962,0.1917808219178082,0.14,0.10273972602739723,0.12186978297161935,0.28169014084507044,0.12014134275618375,0.4941262848751858,0.5433070866141734,0.17964071856287428,0.19999999999999984,6,red
0.1504424778761062,0.18493150684931506,0.15999999999999998,0.03424657534246574,0.11352253756260433,0.14084507042253522,0.06007067137809188,0.3986784140969206,0.47244094488188965,0.13772455089820362,0.13846153846153852,5,red
0.26548672566371684,0.19863013698630133,0.24,0.061643835616438346,0.11352253756260433,0.04225352112676056,0.0176678445229682,0.45007342143905904,0.42519685039370064,0.155688622754491,0.16923076923076918,5,red
0.22123893805309736,0.40410958904109584,0.0,0.06849315068493149,0.11352253756260433,0.18309859154929578,0.10247349823321555,0.5234948604992649,0.5748031496062994,0.13173652694610782,0.15384615384615385,5,red
0.2831858407079646,0.3595890410958904,0.0,0.07534246575342464,0.11686143572621031,0.09859154929577467,0.0353356890459364,0.46475770925109855,0.5039370078740156,0.155688622754491,0.21538461538461545,6,red
0.18584070796460184,0.38013698630136983,0.07000000000000003,0.10273972602739723,0.12854757929883137,0.22535211267605634,0.26855123674911663,0.4207048458149799,0.48031496062992135,0.125748502994012,0.26153846153846144,5,red
0.20353982300884962,0.386986301369863,0.0,0.10958904109589039,0.15525876460767943,0.29577464788732394,0.10954063604240284,0.4794419970631462,0.5669291338582677,0.14371257485029937,0.33846153846153837,6,red
0.3274336283185842,0.3664383561643835,0.12,0.09589041095890408,0.11853088480801334,0.1971830985915493,0.37809187279151946,0.4794419970631462,0.33858267716535423,0.1976047904191617,0.21538461538461545,5,red
0.20353982300884962,0.33219178082191775,0.12,0.6712328767123288,0.10183639398998329,0.5492957746478874,0.2720848056537103,0.6776798825256962,0.5590551181102363,0.11377245508982038,0.15384615384615385,6,red
0.05309734513274342,0.136986301369863,0.25,0.061643835616438346,0.1519198664440734,0.16901408450704225,0.15547703180212014,0.4133627019089602,0.5039370078740156,0.13173652694610782,0.12307692307692292,5,red
0.2831858407079646,0.3595890410958904,0.0,0.31506849315068486,0.12353923205342233,0.05633802816901409,0.042402826855123685,0.6262848751835579,0.5196850393700787,0.13173652694610782,0.18461538461538451,6,red
0.2831858407079646,0.3287671232876712,0.14,0.10273972602739723,0.12353923205342233,0.02816901408450706,0.03180212014134276,0.5455212922173323,0.5354330708661417,0.16167664670658682,0.3692307692307693,6,red
0.30973451327433627,0.1780821917808219,0.28,0.0821917808219178,0.09015025041736227,0.16901408450704225,0.08480565371024736,0.4941262848751858,0.3858267716535433,0.23952095808383234,0.19999999999999984,7,red
0.0973451327433629,0.6917808219178081,0.09,0.041095890410958895,0.26711185308848073,0.08450704225352114,0.04593639575971732,0.28854625550660784,0.5984251968503937,0.08982035928143711,0.21538461538461545,4,red
0.23893805309734514,0.22602739726027396,0.36,0.34246575342465746,0.10350584307178631,0.15492957746478875,0.28621908127208484,0.5675477239353915,0.46456692913385833,0.29940119760479045,0.32307692307692304,5,red
0.3716814159292036,0.33561643835616434,0.3,0.13013698630136983,0.12687813021702837,0.22535211267605634,0.1413427561837456,0.5528634361233521,0.4094488188976376,0.10778443113772455,0.13846153846153852,4,red
0.25663716814159293,0.25342465753424653,0.2,0.11643835616438356,0.5342237061769615,0.09859154929577467,0.028268551236749137,0.4941262848751858,0.37007874015748027,0.3413173652694611,0.32307692307692304,6,red
0.30973451327433627,0.3698630136986301,0.22,0.08904109589041095,0.09515859766277128,0.11267605633802817,0.06007067137809188,0.4941262848751858,0.4409448818897636,0.5209580838323353,0.2923076923076924,5,red
0.1946902654867257,0.3767123287671233,0.01999999999999999,0.061643835616438346,0.06343906510851419,0.05633802816901409,0.0176678445229682,0.45007342143905904,0.5826771653543308,0.11377245508982038,0.16923076923076918,5,red
0.0,0.273972602739726,0.15,0.0821917808219178,0.07011686143572621,0.09859154929577467,0.20848056537102477,0.24449339207048107,0.9133858267716537,0.13772455089820362,0.723076923076923,4,red
0.27433628318584075,0.5582191780821918,0.43,0.08904109589041095,0.1702838063439065,0.29577464788732394,0.3816254416961131,0.5088105726872253,0.40157480314960625,0.23952095808383234,0.12307692307692292,5,red
0.3628318584070796,0.11643835616438353,0.52,0.047945205479452045,0.1686143572621035,0.15492957746478875,0.10954063604240284,0.5014684287812056,0.40157480314960625,0.1497005988023952,0.16923076923076918,5,red
0.15929203539823017,0.1917808219178082,0.23,0.047945205479452045,0.09015025041736227,0.05633802816901409,0.02120141342756185,0.4207048458149799,0.47244094488188965,0.13772455089820362,0.12307692307692292,5,red
0.08849557522123894,0.13013698630136986,0.37,0.03424657534246574,0.10350584307178631,0.15492957746478875,0.31802120141342755,0.39133627019089273,0.4566929133858266,0.1497005988023952,0.12307692307692292,5,red
0.3716814159292036,0.3698630136986301,0.26,0.05479452054794519,0.10350584307178631,0.04225352112676056,0.06007067137809188,0.516152716593245,0.3228346456692912,0.24550898203592814,0.12307692307692292,5,red
0.17699115044247787,0.273972602739726,0.04000000000000001,0.08904109589041095,0.09515859766277128,0.09859154929577467,0.03180212014134276,0.4060205580029404,0.5196850393700787,0.17964071856287428,0.15384615384615385,6,red
0.17699115044247787,0.2602739726027397,0.04000000000000001,0.0821917808219178,0.09348914858096827,0.07042253521126762,0.028268551236749137,0.3986784140969206,0.5118110236220473,0.18562874251497008,0.15384615384615385,6,red
0.35398230088495575,0.1780821917808219,0.36,0.14383561643835613,0.11519198664440733,0.4084507042253521,0.3992932862190813,0.5088105726872253,0.36220472440944895,0.13772455089820362,0.15384615384615385,5,red
0.26548672566371684,0.26712328767123283,0.15,0.13013698630136983,0.16360601001669445,0.45070422535211263,0.23674911660777387,0.3986784140969206,0.33858267716535423,0.17964071856287428,0.27692307692307677,6,red
0.27433628318584075,0.3424657534246575,0.04000000000000001,0.19863013698630133,0.12020033388981635,0.3380281690140845,0.13780918727915195,0.5675477239353915,0.47244094488188965,0.1197604790419162,0.16923076923076918,5,red
0.49557522123893805,0.20547945205479448,0.57,0.17123287671232873,0.09682804674457429,0.04225352112676056,0.014134275618374562,0.516152716593245,0.23622047244094485,0.17964071856287428,0.18461538461538451,5,red
0.25663716814159293,0.34931506849315064,0.12,0.28767123287671226,0.16527545909849747,0.6901408450704225,0.3674911660777386,0.6042584434654904,0.4094488188976376,0.2634730538922156,0.15384615384615385,5,red
0.2831858407079646,0.32191780821917804,0.18,0.09589041095890408,0.1068447412353923,0.22535211267605634,0.1696113074204947,0.5455212922173323,0.5433070866141734,0.155688622754491,0.2461538461538461,5,red
0.23893805309734514,0.18493150684931506,0.31,0.10273972602739723,0.10350584307178631,0.11267605633802817,0.1413427561837456,0.45007342143905904,0.5275590551181104,0.125748502994012,0.15384615384615385,6,red
0.3716814159292036,0.1917808219178082,0.4,0.08904109589041095,0.11185308848080132,0.2535211267605634,0.16254416961130744,0.5822320117474311,0.5511811023622047,0.18562874251497008,0.12307692307692292,5,red
0.27433628318584075,0.3904109589041095,0.49,0.061643835616438346,0.1719532554257095,0.2676056338028169,0.37455830388692585,0.4941262848751858,0.37007874015748027,0.2275449101796407,0.13846153846153852,5,red
0.25663716814159293,0.273972602739726,0.15999999999999998,0.06849315068493149,0.12186978297161935,0.15492957746478875,0.10247349823321555,0.4941262848751858,0.5039370078740156,0.17365269461077845,0.16923076923076918,7,red
0.2123893805309735,0.42123287671232873,0.04999999999999999,0.07534246575342464,0.11519198664440733,0.16901408450704225,0.1696113074204947,0.4794419970631462,0.5118110236220473,0.14371257485029937,0.21538461538461545,5,red
0.2300884955752213,0.4143835616438356,0.04999999999999999,0.2568493150684932,0.12353923205342233,0.04225352112676056,0.0176678445229682,0.45007342143905904,0.5275590551181104,0.035928143712574856,0.38461538461538464,5,red
0.25663716814159293,0.273972602739726,0.10999999999999999,0.041095890410958895,0.11185308848080132,0.14084507042253522,0.11660777385159012,0.4941262848751858,0.5354330708661417,0.1497005988023952,0.18461538461538451,5,red
0.17699115044247787,0.40068493150684925,0.07000000000000003,0.047945205479452045,0.1068447412353923,0.07042253521126762,0.03180212014134276,0.45007342143905904,0.5511811023622047,0.1497005988023952,0.3538461538461537,5,red
0.4159292035398231,0.136986301369863,0.57,0.07534246575342464,0.10350584307178631,0.36619718309859156,0.20848056537102477,0.5014684287812056,0.42519685039370064,0.27544910179640725,0.3538461538461537,5,red
0.3008849557522124,0.40068493150684925,0.04999999999999999,0.06849315068493149,0.10350584307178631,0.09859154929577467,0.04593639575971732,0.45007342143905904,0.47244094488188965,0.37125748502994016,0.32307692307692304,6,red
0.27433628318584075,0.34931506849315064,0.08000000000000002,0.06849315068493149,0.1068447412353923,0.1971830985915493,0.07420494699646643,0.486784140969166,0.4566929133858266,0.125748502994012,0.16923076923076918,6,red
0.27433628318584075,0.3767123287671233,0.23,0.0821917808219178,0.12687813021702837,0.22535211267605634,0.31802120141342755,0.45007342143905904,0.4566929133858266,0.08982035928143711,0.16923076923076918,5,red
0.27433628318584075,0.3904109589041095,0.22,0.06849315068493149,0.12020033388981635,0.23943661971830987,0.3109540636042403,0.44273127753303926,0.4488188976377953,0.08982035928143711,0.16923076923076918,5,red
0.3274336283185842,0.38013698630136983,0.26,0.0821917808219178,0.12020033388981635,0.14084507042253522,0.13074204946996468,0.5528634361233521,0.4488188976377953,0.1197604790419162,0.12307692307692292,4,red
0.4513274336283185,0.136986301369863,0.54,0.10958904109589039,0.1368948247078464,0.38028169014084506,0.2720848056537103,0.6116005873715102,0.42519685039370064,0.2934131736526946,0.18461538461538451,5,red
0.3716814159292036,0.19863013698630133,0.6399999999999999,0.08904109589041095,0.1352253756260434,0.11267605633802817,0.12720848056537104,0.6262848751835579,0.6299212598425198,0.1976047904191617,0.32307692307692304,5,red
0.1946902654867257,0.4554794520547945,0.0,0.10273972602739723,0.15358931552587643,0.18309859154929578,0.08480565371024736,0.4794419970631462,0.6141732283464567,0.13173652694610782,0.3538461538461537,6,red
0.18584070796460184,0.43150684931506844,0.12,0.07534246575342464,0.12353923205342233,0.15492957746478875,0.26148409893992935,0.4207048458149799,0.5039370078740156,0.11377245508982038,0.26153846153846144,5,red
0.3274336283185842,0.34589041095890405,0.2,0.041095890410958895,0.11352253756260433,0.36619718309859156,0.3992932862190813,0.5234948604992649,0.3307086614173229,0.47305389221556904,0.10769230769230759,4,red
0.14159292035398235,0.22602739726027396,0.2,0.047945205479452045,0.09515859766277128,0.02816901408450706,0.03180212014134276,0.4207048458149799,0.5275590551181104,0.13772455089820362,0.12307692307692292,5,red
0.2831858407079646,0.21232876712328763,0.7,0.06849315068493149,0.7545909849749581,0.29577464788732394,0.21554770318021202,0.5381791483113044,0.30708661417322825,0.5688622754491018,0.15384615384615385,5,red
0.24778761061946908,0.2602739726027397,0.47,0.07534246575342464,0.12353923205342233,0.28169014084507044,0.23674911660777387,0.5088105726872253,0.48818897637795267,0.14371257485029937,0.10769230769230759,5,red
0.23893805309734514,0.3767123287671233,0.26,0.061643835616438346,0.6494156928213689,0.2112676056338028,0.1590106007067138,0.5014684287812056,0.3307086614173229,0.4850299401197604,0.15384615384615385,5,red
0.1504424778761062,0.12328767123287668,0.48,0.061643835616438346,0.09515859766277128,0.23943661971830987,0.1943462897526502,0.4280469897209997,0.5511811023622047,0.2694610778443114,0.2923076923076924,6,red
0.20353982300884962,0.2945205479452055,0.15,0.08904109589041095,0.1068447412353923,0.2535211267605634,0.12014134275618375,0.44273127753303926,0.5275590551181104,0.155688622754491,0.26153846153846144,5,red
0.35398230088495575,0.25342465753424653,0.28,0.06849315068493149,0.16360601001669445,0.2676056338028169,0.4593639575971732,0.5234948604992649,0.14960629921259844,0.9700598802395212,0.23076923076923078,6,red
0.27433628318584075,0.25342465753424653,0.26,0.06849315068493149,0.08347245409015024,0.11267605633802817,0.088339222614841,0.4794419970631462,0.5118110236220473,0.18562874251497008,0.18461538461538451,5,red
0.4159292035398231,0.18493150684931506,0.44,0.0821917808219178,0.15859766277128545,0.46478873239436624,0.42049469964664316,0.5675477239353915,0.3149606299212599,0.532934131736527,0.16923076923076918,5,red
0.2123893805309735,0.3424657534246575,0.08000000000000002,0.061643835616438346,0.1068447412353923,0.09859154929577467,0.06360424028268552,0.5675477239353915,0.5826771653543308,0.1197604790419162,0.09230769230769226,5,red
0.29203539823008856,0.273972602739726,0.26,0.06849315068493149,0.11185308848080132,0.5774647887323944,0.47349823321554774,0.46475770925109855,0.3858267716535433,0.125748502994012,0.16923076923076918,5,red
0.35398230088495575,0.25342465753424653,0.29,0.07534246575342464,0.16360601001669445,0.2535211267605634,0.44876325088339225,0.5234948604992649,0.14960629921259844,0.9880239520958084,0.21538461538461545,5,red
0.03539823008849563,0.6164383561643836,0.04000000000000001,0.03424657534246574,0.05509181969949915,0.5633802816901409,0.2791519434628975,0.2738619676945683,0.7952755905511812,0.08982035928143711,0.32307692307692304,4,red
0.008849557522123963,0.3287671232876712,0.17,0.09589041095890408,0.07679465776293823,0.22535211267605634,0.35335689045936397,0.22980910425844153,0.8740157480314963,0.16167664670658682,0.6923076923076923,6,red
0.1946902654867257,0.4486301369863014,0.0,0.14383561643835613,0.1502504173622704,0.09859154929577467,0.06007067137809188,0.4720998531571265,0.5590551181102363,0.13772455089820362,0.3538461538461537,5,red
0.2123893805309735,0.2602739726027397,0.25,0.07534246575342464,0.09682804674457429,0.02816901408450706,0.05653710247349824,0.45741556534507877,0.40157480314960625,0.17964071856287428,0.12307692307692292,5,red
0.26548672566371684,0.5342465753424657,0.05999999999999997,0.10958904109589039,0.11185308848080132,0.05633802816901409,0.014134275618374562,0.486784140969166,0.5118110236220473,0.13772455089820362,0.21538461538461545,5,red
0.30973451327433627,0.2910958904109589,0.18,0.06849315068493149,0.11352253756260433,0.16901408450704225,0.10247349823321555,0.5234948604992649,0.4409448818897636,0.155688622754491,0.09230769230769226,6,red
0.3274336283185842,0.33561643835616434,0.3,0.0821917808219178,0.12020033388981635,0.14084507042253522,0.15547703180212014,0.5234948604992649,0.5196850393700787,0.16766467065868262,0.27692307692307677,6,red
0.2831858407079646,0.2602739726027397,0.3,0.06849315068493149,0.1051752921535893,0.09859154929577467,0.05653710247349824,0.4280469897209997,0.4488188976377953,0.13772455089820362,0.3076923076923077,6,red
0.30973451327433627,0.31164383561643827,0.22,0.0821917808219178,0.10851419031719531,0.15492957746478875,0.20848056537102477,0.486784140969166,0.4330708661417323,0.10778443113772455,0.12307692307692292,5,red
0.2300884955752213,0.25342465753424653,0.24,0.08904109589041095,0.09682804674457429,0.05633802816901409,0.1060070671378092,0.4353891336270195,0.46456692913385833,0.08982035928143711,0.15384615384615385,5,red
0.2831858407079646,0.19863013698630133,0.68,0.05479452054794519,0.7595993322203671,0.23943661971830987,0.22261484098939932,0.5308370044052846,0.26771653543307083,0.5868263473053893,0.13846153846153852,5,red
0.14159292035398235,0.34931506849315064,0.31,0.05479452054794519,0.12687813021702837,0.1971830985915493,0.2049469964664311,0.5014684287812056,0.5669291338582677,0.27544910179640725,0.13846153846153852,5,red
0.3008849557522124,0.14383561643835616,0.53,0.10958904109589039,0.13188647746243737,0.23943661971830987,0.26148409893992935,0.5528634361233521,0.49606299212598437,0.28143712574850305,0.18461538461538451,6,red
0.30973451327433627,0.4554794520547945,0.52,0.07534246575342464,0.1836393989983305,0.5070422535211268,0.519434628975265,0.5014684287812056,0.37007874015748027,0.21556886227544908,0.13846153846153852,5,red
0.2831858407079646,0.3013698630136986,0.19,0.061643835616438346,0.15358931552587643,0.15492957746478875,0.14487632508833925,0.46475770925109855,0.35433070866141725,0.35928143712574856,0.16923076923076918,5,red
0.33628318584070804,0.3424657534246575,0.09,0.08904109589041095,0.12020033388981635,0.14084507042253522,0.36042402826855124,0.46475770925109855,0.3228346456692912,0.1976047904191617,0.21538461538461545,5,red
0.33628318584070804,0.3287671232876712,0.1,0.08904109589041095,0.12186978297161935,0.18309859154929578,0.3710247349823322,0.46475770925109855,0.3228346456692912,0.1976047904191617,0.21538461538461545,5,red
0.48672566371681414,0.13013698630136986,0.44,0.09589041095890408,0.11352253756260433,0.29577464788732394,0.1413427561837456,0.6409691629955974,0.4566929133858266,0.20359281437125754,0.19999999999999984,6,red
0.42477876106194695,0.1917808219178082,0.31,0.08904109589041095,0.13021702838063437,0.16901408450704225,0.19787985865724383,0.4794419970631462,0.25984251968503913,0.17964071856287428,0.32307692307692304,6,red
0.3274336283185842,0.2876712328767123,0.28,0.06849315068493149,0.10851419031719531,0.14084507042253522,0.12014134275618375,0.5675477239353915,0.5118110236220473,0.16766467065868262,0.2461538461538461,6,red
0.2831858407079646,0.3013698630136986,0.12,0.07534246575342464,0.11686143572621031,0.08450704225352114,0.07773851590106008,0.5088105726872253,0.49606299212598437,0.10179640718562875,0.15384615384615385,6,red
0.3716814159292036,0.2945205479452055,0.04000000000000001,0.08904109589041095,0.1786310517529215,0.18309859154929578,0.176678445229682,0.45007342143905904,0.37007874015748027,0.16167664670658682,0.38461538461538464,6,red
0.2123893805309735,0.3904109589041095,0.08000000000000002,0.061643835616438346,0.1419031719532554,0.29577464788732394,0.2932862190812721,0.4280469897209997,0.47244094488188965,0.125748502994012,0.12307692307692292,6,red
0.23893805309734514,0.6506849315068493,0.09,0.05479452054794519,0.27712854757929883,0.1267605633802817,0.2932862190812721,0.45007342143905904,0.4409448818897636,0.14371257485029937,0.09230769230769226,5,red
0.23893805309734514,0.3938356164383561,0.0,0.10958904109589039,0.1051752921535893,0.02816901408450706,0.024734982332155486,0.5822320117474311,0.5905511811023624,0.11377245508982038,0.12307692307692292,5,red
0.3008849557522124,0.40410958904109584,0.0,0.11643835616438356,0.11352253756260433,0.14084507042253522,0.09893992932862192,0.5528634361233521,0.5511811023622047,0.1197604790419162,0.16923076923076918,5,red
0.2831858407079646,0.2602739726027397,0.17,0.047945205479452045,0.11686143572621031,0.28169014084507044,0.3392226148409894,0.4353891336270195,0.5118110236220473,0.08982035928143711,0.16923076923076918,5,red
0.3893805309734514,0.3424657534246575,0.04000000000000001,0.06849315068493149,0.2237061769616026,0.36619718309859156,0.2968197879858657,0.6116005873715102,0.3307086614173229,0.2215568862275449,0.15384615384615385,5,red
0.3185840707964602,0.8287671232876712,0.0,0.05479452054794519,0.11519198664440733,0.02816901408450706,0.02120141342756185,0.46475770925109855,0.6220472440944881,0.09580838323353293,0.38461538461538464,5,red
0.30973451327433627,0.8287671232876712,0.0,0.061643835616438346,0.11686143572621031,0.02816901408450706,0.02120141342756185,0.46475770925109855,0.6299212598425198,0.08982035928143711,0.38461538461538464,5,red
0.3008849557522124,0.32191780821917804,0.15999999999999998,0.061643835616438346,0.08848080133555926,0.02816901408450706,0.0353356890459364,0.45007342143905904,0.5354330708661417,0.3532934131736527,0.32307692307692304,7,red
0.13274336283185842,0.1780821917808219,0.15,0.061643835616438346,0.1001669449081803,0.07042253521126762,0.04593639575971732,0.3986784140969206,0.5354330708661417,0.14371257485029937,0.15384615384615385,5,red
0.3008849557522124,0.42808219178082185,0.56,0.07534246575342464,0.1769616026711185,0.4084507042253521,0.45229681978798586,0.4941262848751858,0.39370078740157494,0.1976047904191617,0.15384615384615385,5,red
0.08849557522123894,0.2602739726027397,0.09,0.09589041095890408,0.06176961602671118,0.22535211267605634,0.3286219081272085,0.26651982378854855,0.7007874015748032,0.17964071856287428,0.7076923076923076,5,red
0.17699115044247787,0.2602739726027397,0.010000000000000009,0.041095890410958895,0.08013355592654423,0.22535211267605634,0.07067137809187281,0.3766519823788532,0.5196850393700787,0.1497005988023952,0.21538461538461545,6,red
0.29203539823008856,0.6301369863013698,0.04999999999999999,0.08904109589041095,0.12020033388981635,0.16901408450704225,0.08127208480565372,0.4280469897209997,0.3779527559055119,0.13173652694610782,0.23076923076923078,6,red
0.33628318584070804,0.42808219178082185,0.10999999999999999,0.06849315068493149,0.13021702838063437,0.2112676056338028,0.20141342756183747,0.4720998531571265,0.35433070866141725,0.2934131736526946,0.18461538461538451,5,red
0.3274336283185842,0.40753424657534243,0.15,0.061643835616438346,0.12854757929883137,0.1267605633802817,0.16254416961130744,0.4941262848751858,0.3858267716535433,0.2634730538922156,0.16923076923076918,5,red
0.2300884955752213,0.20205479452054792,0.36,0.07534246575342464,0.11519198664440733,0.16901408450704225,0.13780918727915195,0.5234948604992649,0.5826771653543308,0.18562874251497008,0.12307692307692292,5,red
0.2831858407079646,0.3013698630136986,0.19,0.0821917808219178,0.11519198664440733,0.1971830985915493,0.3498233215547703,0.45007342143905904,0.46456692913385833,0.125748502994012,0.16923076923076918,5,red
0.2831858407079646,0.3013698630136986,0.19,0.07534246575342464,0.11519198664440733,0.22535211267605634,0.36042402826855124,0.45007342143905904,0.4566929133858266,0.125748502994012,0.16923076923076918,5,red
0.05309734513274342,0.1506849315068493,0.0,0.061643835616438346,0.06343906510851419,0.36619718309859156,0.20141342756183747,0.11233480176211708,0.7401574803149609,0.27544910179640725,0.8615384615384616,6,red
0.1504424778761062,0.18493150684931506,0.08000000000000002,0.05479452054794519,0.09015025041736227,0.02816901408450706,0.04946996466431096,0.39133627019089273,0.47244094488188965,0.1497005988023952,0.15384615384615385,5,red
0.30973451327433627,0.3767123287671233,0.55,0.061643835616438346,0.1752921535893155,0.43661971830985913,0.4770318021201414,0.4941262848751858,0.33858267716535423,0.17365269461077845,0.15384615384615385,5,red
0.10619469026548675,0.3835616438356164,0.01999999999999999,0.061643835616438346,0.12520868113522535,0.28169014084507044,0.3109540636042403,0.31791483113068686,0.6299212598425198,0.11377245508982038,0.2461538461538461,5,red
0.26548672566371684,0.25342465753424653,0.26,0.047945205479452045,0.373956594323873,0.1267605633802817,0.28975265017667845,0.4941262848751858,0.29133858267716517,0.28143712574850305,0.13846153846153852,5,red
0.20353982300884962,0.25342465753424653,0.1,0.09589041095890408,0.10350584307178631,0.15492957746478875,0.08480565371024736,0.4280469897209997,0.5354330708661417,0.1497005988023952,0.27692307692307677,6,red
0.3185840707964602,0.1917808219178082,0.44,0.13013698630136983,0.12854757929883137,0.14084507042253522,0.13074204946996468,0.5455212922173323,0.6220472440944881,0.16766467065868262,0.32307692307692304,6,red
0.23893805309734514,0.14383561643835616,0.47,0.0821917808219178,0.10851419031719531,0.05633802816901409,0.0176678445229682,0.4207048458149799,0.46456692913385833,0.1197604790419162,0.2923076923076924,6,red
0.4070796460176991,0.273972602739726,1.0,0.17123287671232873,0.9983305509181969,0.43661971830985913,0.22261484098939932,0.6997063142437637,0.0,1.0,0.15384615384615385,4,red
0.25663716814159293,0.3287671232876712,0.030000000000000027,0.061643835616438346,0.1385642737896494,0.3380281690140845,0.3286219081272085,0.36196769456681366,0.48031496062992135,0.125748502994012,0.26153846153846144,5,red
0.22123893805309736,0.21232876712328763,0.42,0.31506849315068486,0.09682804674457429,0.39436619718309857,0.4346289752650177,0.5308370044052846,0.5354330708661417,0.23353293413173654,0.32307692307692304,5,red
0.22123893805309736,0.21232876712328763,0.42,0.31506849315068486,0.09849749582637726,0.38028169014084506,0.4310954063604241,0.5308370044052846,0.5354330708661417,0.2275449101796407,0.32307692307692304,5,red
0.22123893805309736,0.3835616438356164,0.0,0.08904109589041095,0.10183639398998329,0.15492957746478875,0.05653710247349824,0.5014684287812056,0.5826771653543308,0.10179640718562875,0.13846153846153852,5,red
